date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
2020-05-16 08:59:59.999,416.687618297779,463.132447462388,496.50332182412694,1.0771053407361801,1155.30450367495,473.749530182518,405.165872788292,565.819784261455,10.8221752809344,467.230076614849,413.416815509682,847.7000122070309,12.367123794909801,508.53374622698095,977.384705398649,17.038112697813098,-0.698596040357375,90.068633217007,493.425000550599,488.324663974444,458.11538974399497,94.2490568728261,480.676535395046,424.73294386308504,442.43172746205704,328.071945476078,473.8165187633701,506.299783264008,97.77138825326661,507.154972503792
2020-05-16 09:59:59.999,416.322061171723,462.929160443599,496.28893155682294,1.02423922386831,1163.6504225777699,473.33596169897794,404.79333767352097,566.730333809069,10.8010845373731,465.257362040529,412.990760511787,847.7000122070309,12.6807020367131,510.48465916675997,984.4057080756698,17.0242980371048,-0.641445792589144,89.52828519441509,492.899116843152,488.324976027248,459.599194755292,93.6778097024154,480.029202348053,424.252756629506,442.204753812895,327.645092749005,473.695924441422,505.15900632397995,97.06537645999191,506.528532532573
2020-05-16 10:59:59.999,416.293190860607,461.902442626546,496.44552761675794,1.09435565628627,1156.32160727993,473.829982978496,405.82785483553596,565.382808887191,10.803114003297699,464.87132285514394,413.914083431615,847.7000122070309,12.6332443525109,509.879151533711,978.273341288289,17.0104833763965,-0.547158738293806,89.90556287859958,492.03844483400803,488.566944107816,459.312550943295,93.21764766062121,479.798816098918,424.491682103843,441.930259218513,328.259696459373,473.27614391067397,504.274382964314,96.81161952868099,505.744628524612
2020-05-16 11:59:59.999,415.654958466525,459.051531260561,495.528633400782,1.06751339457584,1152.4187038540801,472.033352830085,405.845483089075,560.838102040083,10.8492652546295,463.68726051895896,413.49548381308296,847.7000122070309,12.7644785888959,506.87101554067397,975.899300627219,16.9966687156881,-0.537368977758924,89.5669854598502,490.560280949746,487.22107304849504,457.954399231552,92.94316831820959,478.63498984452,423.521729396252,441.66461504421,328.28112251278196,472.377499357466,502.78570562530405,96.29494629029091,504.403580854104
2020-05-16 12:59:59.999,415.69774267184096,459.556815995846,495.376588202677,1.00242997462116,1151.99388201311,470.537030372974,406.616167052818,562.6737709140401,10.8576995289055,469.528493546849,412.875555088566,847.7000122070309,12.809310206012402,504.263576943104,976.483617972825,16.9828540549798,-0.431462270502642,89.90439537601058,490.352898034874,486.59370036891505,458.69753702565595,92.9347332254964,478.593281776244,423.551877497416,441.438533677951,327.776908076395,472.962201446449,501.963851729763,96.30823663823558,504.588948485157
2020-05-16 13:59:59.999,415.383471328194,457.58081738034696,495.032075380811,0.919651056164452,1152.26547703067,469.25609902815694,406.367360177035,560.7405499892669,10.8351670709431,468.922201821528,413.659456691527,847.7000122070309,12.6192628413531,501.43317173546404,976.553458658194,16.9690393942715,-0.37615627702537296,89.6411699820022,489.699920934068,487.954221815644,459.35329642992303,93.3311555909581,478.962202989133,423.30826216807196,441.757126355818,328.291285600624,472.71642140023806,500.91740224907204,96.2208259870735,504.155950800987
2020-05-16 14:59:59.999,415.35457503618403,458.60465232393403,494.664021647158,0.9963552340198051,1159.15688060645,469.46991323637803,406.094041024248,562.064984065453,10.869607992349401,468.35256636735994,413.36285674314695,847.7000122070309,12.5083965045784,497.63858908007006,982.528673017657,16.9560296788677,-0.355971002933554,89.3247501785478,489.406464095718,487.13321240787997,458.981417219677,92.69475209305149,478.77236123829596,423.33641435095706,440.919750157772,327.935004758603,472.87122505577,500.587401502101,95.92292576485791,504.375787107197
2020-05-16 15:59:59.999,414.75790241508497,458.22980041030996,494.148847516229,0.9377532269692759,1155.78422658483,469.930642994251,405.694218370736,554.064375214114,10.8167686691696,468.65419663739095,413.253757686875,847.7000122070309,12.578535838383301,499.077445111727,979.67337829587,16.9609468547408,-0.346004803603084,89.1981723095562,489.420605150654,488.69994930346604,452.679346231299,92.774520077215,479.845211051949,422.82265677634695,442.46711416181296,328.608417855112,472.52372072716906,500.810396418745,95.72943178357109,504.207898088644
2020-05-16 16:59:59.999,414.50409541985,460.927829264176,493.627288432588,1.02836913996092,1155.64650352072,470.202867031482,405.13114047142,548.828060120491,10.910924257174,470.742908328078,412.26914682477997,847.7000122070309,12.722980245394401,501.979158826761,979.5925120178019,16.9732396301934,-0.441369672267621,89.3146535691696,490.007733909578,485.04490588823097,447.83977243941706,93.0411421540187,480.78177094907403,422.482840412646,443.13860564234596,327.438667663274,473.240036022101,502.151787311996,96.06439348781531,506.45084017674105
2020-05-16 17:59:59.999,414.59657011337896,461.791774477106,494.798638366354,0.9747084756046199,1157.9384977996801,471.624168236809,405.822819766555,547.625592699665,10.8951989899787,472.197181862555,412.33995773889296,847.7000122070309,12.694468820648598,496.61401566062204,981.5979246833709,16.9855324056461,-0.508576989840016,89.58124231734949,491.012167798789,485.00030875740094,445.68162856480905,92.8559571429348,480.752184673552,422.421134327451,442.15430500898805,327.712329900698,473.537285229561,502.119578253925,96.5020368861226,507.74939243101
2020-05-16 18:59:59.999,415.420795454514,468.451541258501,495.311676218665,1.0084906855764801,1158.41961437166,474.164731576912,405.973427822388,547.517130916073,10.891635427681301,475.322424435898,413.178826327907,847.7000122070309,12.817348637397098,497.977845358308,981.9091172129699,16.9978251810988,-0.651461966498433,89.45910168021129,492.127897114526,487.127386350067,444.91554939144095,92.56090753563271,481.707295200104,423.81309932512903,442.483394476435,328.545888355042,474.92607436123,503.32461775894006,96.5039047647328,505.025027427925
2020-05-16 19:59:59.999,415.55303042980006,467.564964332052,494.82959851568,1.07782251168203,1159.0687671575,476.878421053592,406.81028873709,548.970905332858,10.9084511191375,475.35116812417505,414.420959401969,847.7000122070309,12.730465568763401,504.12209291043,982.190855263114,17.0101179565514,-0.697651086259277,89.265793343073,492.11467074225504,487.200757379441,448.119666407251,93.2441887797202,481.478893252274,423.530021683361,442.685979781232,328.01494001785403,474.30555602633797,501.841132869889,96.43575358344141,505.69343299698
2020-05-16 20:59:59.999,416.649524082157,474.096013196596,494.52433575179003,1.05989383137663,1162.29609978888,475.66361711026804,405.817425317195,551.936866460015,10.908009296396001,472.59168849657203,412.826371432903,847.7000122070309,12.893019397880302,508.1251882580099,985.197213315267,17.022410732004097,-0.664633325087116,89.3733574220722,491.90923862809996,485.070590916372,444.45907445975195,92.97344130852458,480.94965523794406,424.749153553982,442.138079001947,327.306469212982,474.481651717836,516.460504114655,96.3470044610603,504.858402364052
2020-05-16 21:59:59.999,418.161053022523,478.70802363153,494.90216939491404,1.00726040058234,1166.55970725534,471.89921720583504,405.770633217339,550.6602028422631,10.8934045570469,467.87641713567706,412.451054722444,847.7000122070309,12.9139771082562,492.916860215876,988.815130121829,17.0347035074568,-0.673429759716306,89.59490066069321,491.49548131671304,485.680762049887,443.585624059839,92.6836134908912,481.13757529595,426.610215113621,441.364984441108,328.642445297301,475.446733769603,538.7953764671411,96.4182743712484,504.53090774858396
2020-05-16 22:59:59.999,418.346602289572,477.727468933744,494.629415487966,0.9924940424081999,1161.55646064264,470.694952338497,405.595401331838,550.889479932619,10.8788549199602,468.584550095524,413.024278772722,847.7000122070309,12.6569950516858,490.44324648828103,984.601273609395,17.0460311844374,-0.714364750882438,89.4381187722435,491.503077541155,483.814355947357,442.19304897670196,92.9519326110957,481.02341954056504,426.541973845195,443.097905936387,327.354523647113,475.989339228612,538.805531446384,96.85623202468041,505.365961089049
2020-05-16 23:59:59.999,418.722322826592,478.231686255663,495.551511012017,0.958815387317037,1167.60065753308,470.92427232545305,405.239046553207,551.036884455229,10.9046714936678,468.021141810514,411.67095179390196,847.7000122070309,12.633537624319501,488.13310433430803,989.7877121331779,17.047194142367402,-0.791521026475093,89.78276345038691,491.522396102391,484.473734363602,443.48845936774495,92.6992348690778,481.027631097823,426.744895571655,442.665899716921,327.742715447075,475.956658037878,540.2098044314799,96.7926751487042,506.681058683599
2020-05-17 00:59:59.999,418.80896226710803,478.63482631551904,495.808753588579,0.973450359989153,1167.2597614705699,471.25090333516,404.94709028809405,551.99007215175,10.9049448993611,468.91047760209295,411.195917113225,847.7000122070309,12.7198411219007,488.126916519411,989.4598128026131,17.045637649660097,-0.8286089637154351,89.5840069459839,492.04453741136496,484.450915155945,443.38472373667605,92.9708483613332,481.012810088201,426.99470783919196,442.65445537247496,327.391699879603,476.33785746975406,540.515969373583,96.8683816539881,507.486073234784
2020-05-17 01:59:59.999,419.157658064536,478.833402075244,496.01302304929703,0.90933954126155,1165.32113654473,471.694582916361,404.907724746237,553.997659933804,10.9104100342985,469.60418865849505,410.97917241766,847.7000122070309,12.7575006987463,493.14580666326896,987.618750944014,17.0440811569528,-0.870902616983785,89.6784840048452,492.46341805362,486.0709927208401,443.708202764412,93.04944092579159,481.55820839376406,427.305044579171,442.678227749968,327.490702242829,476.18379231660896,541.061138455795,96.6438001329265,507.419429337705
2020-05-17 02:59:59.999,419.850383364203,479.53884805757303,495.96692508441396,0.8519812343353629,1158.53457013245,472.479988878351,404.524116588617,556.19129969205,10.9153645737444,470.622444267257,410.945069491698,847.7000122070309,12.9398432501164,495.896458807098,981.937351239795,17.0425246642456,-0.937339682764788,89.63324675347158,492.930543134327,486.43605313548795,442.895347300215,92.9279894672758,482.1297138777901,428.225153283607,443.220769002988,328.033587098269,476.606340326662,541.3148090695021,96.36043474316999,507.980077491242
2020-05-17 03:59:59.999,420.36547808861803,479.006461285786,495.41500062107804,0.8179763478472121,1158.2473014467,472.594761403266,404.019571217568,557.548993732136,10.901390560296399,471.17848920572095,410.42177928857103,847.7000122070309,13.0312838015005,499.50595924849296,981.546604133773,17.0409681715383,-0.960155482416437,89.5080750640617,492.530954249579,486.267152895634,445.746568380272,92.6266100371327,482.01182068190496,428.505658987605,442.259537969534,327.878815026416,476.67944042054705,541.067418617233,96.41825476592791,506.887420045782
2020-05-17 04:59:59.999,420.259839997643,474.890591343704,495.196796171181,0.82333275460005,1157.59907580797,477.929955609702,404.612131977237,557.0177054254419,10.9025860750737,471.72775988548403,411.64346560704,847.7000122070309,13.002904192399301,499.261985334904,980.885082840712,17.039411678831,-1.01265551298373,89.10458411214421,492.177489610499,487.383631791972,448.96794269691804,92.7742201074576,481.66615327357397,428.535466077047,440.78979893977004,327.933547484375,476.882814239728,537.094791666507,96.3241718176082,503.54812908275903
2020-05-17 05:59:59.999,419.955855701374,474.539945839923,495.813973185726,0.877260982897169,1151.70580920684,483.764997154905,405.14822365881,565.37592713193,10.9037356483179,476.15347441782404,411.965905347528,847.7000122070309,13.0152660236179,499.101496689321,976.190961627449,17.0378551861238,-0.98123493818945,89.4152717173113,492.170083120908,486.865814045894,449.23385726802695,93.0998519789422,481.29919967559005,427.936646727884,441.48309731767404,327.802452083445,476.70596668463304,517.885564465745,96.31599180325279,502.934439184168
2020-05-17 06:59:59.999,419.72635204777197,473.643774116952,495.996202323852,0.928216365774176,1150.84132491025,489.104034826345,410.60458898151,560.393255929077,10.893947698766501,477.913638851604,418.261467812794,847.7000122070309,13.000259346320801,501.96146440729797,975.128247199373,17.0365577919892,-1.02334202089063,89.4796335441437,492.334224297128,488.220189262434,442.82163981243303,92.8068415770072,482.284341351846,427.928462095829,441.1254004655099,328.906058387104,476.57281119569603,508.574571815872,96.12167191490009,503.272272070513
2020-05-17 07:59:59.999,419.82214666523697,473.969225582741,496.29929570306297,0.982479496899019,1160.5455415293,490.76692734424796,416.654907285085,535.125044604501,10.888101601922902,478.86029868146795,424.07450251806097,847.7000122070309,12.892339028870401,505.05598139006304,983.375471358002,17.0372583087018,-1.00190533696741,89.742074073822,491.973542197684,488.08628543408304,442.516688343206,92.5106532223701,482.27403063216906,427.966491250546,440.460039597341,329.061951587014,477.315059840767,513.643466182955,96.06668619877578,503.96935847379206
2020-05-17 08:59:59.999,418.904972469123,471.571398721971,494.752276389563,0.9480717782661271,1164.4475046229902,488.194997436019,416.738619733533,528.946294764878,10.9244318991936,478.114453082837,423.263746974909,847.7000122070309,13.0265713546685,500.794282728842,986.46865008143,17.038378548772698,-0.882532644635481,89.5578673377457,491.049026899313,488.198222869626,444.244400499121,92.85903234423141,481.290386521011,427.247302398583,439.75962377309304,328.715178384837,476.571353750013,514.2398241995539,95.9393636148304,503.119687684685
2020-05-17 09:59:59.999,420.034010189864,472.98616085888,495.80543450434897,0.940299902340596,1168.59968645299,489.51894967575,417.972603009684,530.3250555495031,10.9004220814908,476.510884003294,424.427011665578,847.7000122070309,13.0602537064089,502.81801083429,990.0560297931619,17.039498788843698,-0.8327833178962991,89.9727807872395,491.501761874078,487.499006801322,455.26947517149,92.73581646698959,481.43752535516,428.28605571213996,446.215624545611,328.740812700934,476.653873482551,514.358818586535,96.2803866486973,503.685974542087
2020-05-17 10:59:59.999,419.74401959181506,471.858603781683,495.82729848662694,1.05475556796105,1167.3513444424,487.664595613598,418.81124824969396,526.7040210230571,10.8967137728456,477.351405190734,425.49637667614405,847.7000122070309,13.035819151224599,501.76288893673797,988.706154252083,17.0406190289146,-0.6796332761395699,89.7740793612423,490.805839521765,489.66959472151296,458.204812056,92.60231420482408,481.41132964412805,428.073071124505,446.619712770914,329.362885391251,474.12858169607904,515.963703769267,95.84978868969309,501.949177353562
2020-05-17 11:59:59.999,419.52121790832604,472.166470362415,495.45855312052396,1.03233411883929,1165.80226994859,481.968188813799,418.056312532969,524.238767733544,10.895871082216,483.096218348027,425.014272948916,847.7000122070309,12.9187499721372,499.166925447994,987.651315936046,17.041739268985502,-0.708409350309889,89.5834710525611,489.995344267634,487.92373709979006,458.61778541446296,92.35874647560541,480.37407276494105,427.92692195837003,446.636613962836,328.61472949030497,476.708782933323,518.92619600475,95.8803902124316,494.78976811661204
2020-05-17 12:59:59.999,419.768346088743,472.019225364776,494.533314316364,0.9719412791509642,1170.31385332845,485.068213366762,418.624788303585,526.063998398896,10.901136658801,484.21747290709703,424.269944837065,847.7000122070309,12.9612207197534,498.320132832449,991.321463754487,17.0428595090565,-0.6750021941957649,89.6970694726489,490.201450146784,486.654599990137,458.649046477022,92.6276398035878,480.40509750937105,427.987456681104,447.127690745584,327.936353854072,477.547474603402,517.5738698132401,95.7794248542032,494.45173818908796
2020-05-17 13:59:59.999,419.42127359553496,472.207342265826,494.269978674868,0.963061081637112,1177.70024540297,484.685794944639,418.735675457166,523.790685889546,10.900807636563401,484.00652942110804,424.037549841342,847.7000122070309,12.9579019142764,494.615751397306,997.339178011013,17.0439797491274,-0.569796490328923,89.76815190450421,489.33884552783303,486.03210555775496,459.613617033318,92.3311351748696,480.049328360448,427.511857075003,447.515984503244,328.034112482008,476.996237723924,516.276803848992,95.75043890480431,493.554094087518
2020-05-17 14:59:59.999,419.429696043859,485.029361558409,494.30047428602205,0.985100410640121,1179.40345794429,486.848831345763,419.66604344276703,521.00113931307,10.899252714952299,482.808267504778,424.41280404948503,847.7000122070309,12.915381662585,494.792031228863,998.5199981743081,17.0467838179362,-0.51127456089821,90.0668373882991,488.668280030561,486.694904706942,458.853116177857,92.2780214843036,479.57692314138495,427.610143871736,447.926981000703,328.947056785187,474.804759953509,513.1865025847641,95.91976097592692,488.148322058451
2020-05-17 15:59:59.999,420.100017103334,494.20961046968597,494.496180805511,0.961745011828402,1173.92393600963,491.305115718308,418.67444019421697,519.948235933714,10.901211326199698,478.602339196415,424.387698246968,847.7000122070309,12.8970891123596,494.87230056784796,993.902693216559,17.0579623565594,-0.5700164897684,89.9454889854768,488.44108525069703,485.07176694246806,459.03828180998397,92.31978439544929,479.302431153896,428.226915744275,446.699118578843,328.369169190555,476.161545707509,515.959517856263,95.8955779873498,488.703883537127
2020-05-17 16:59:59.999,420.196484012312,485.199286133161,494.750572892174,0.95841222145162,1171.5269312882801,492.79422879225604,420.66538510111,520.542374491258,10.889789533994902,478.752609093516,425.59297303733103,847.7000122070309,12.829094268780999,495.737400075014,992.723764447928,17.0702834340936,-0.627582055081305,89.9130433726088,488.822003370631,487.18662933509904,459.160250704848,92.1864146448414,479.67502649248,428.457574362352,447.164953287194,329.165106192887,478.442883422817,515.979299921493,95.828069420863,491.72197657931196
2020-05-17 17:59:59.999,420.188309558831,478.08324511015,494.93068186735496,0.990544800488859,1158.2120179522901,493.69973330025397,419.835175799592,521.571623555915,10.9109709262986,477.772688830963,423.240941273586,847.7000122070309,12.7009821941914,497.82807989978,981.83535386062,17.0826045116277,-0.713907088124624,89.622082002396,489.464364578344,484.72857408361097,458.78520010358596,92.55356819267321,479.871849973166,428.389485378614,447.25178049963404,328.02884861931096,480.59550590645597,515.726176059541,96.17893495051099,494.870677355717
2020-05-17 18:59:59.999,420.931392276693,478.679457763831,495.424110362637,0.9482599411089151,1156.7308614631402,494.84266415444,418.959190555656,524.363809624926,10.900426279468201,477.798890041817,424.16996724162993,847.7000122070309,12.8862633259552,502.29157013558296,980.942452239474,17.094925589161903,-0.7785544862718521,89.8022480027952,490.614880766876,485.468129443321,458.67287071737803,92.62997790753771,480.591180728136,429.203167561153,447.055351906164,328.44289393227797,481.16431280609595,517.738078189233,96.55922240273719,495.23331879606303
2020-05-17 19:59:59.999,421.350724418951,478.36529550896796,494.754202825578,0.914158937047835,1154.09910859613,496.05219143078597,418.632120907673,525.224777449702,10.888397701504399,477.526549680793,424.09499008830596,847.7000122070309,12.7466632920476,505.703979410885,978.566920880793,17.1072466666961,-0.748236973921538,89.76355659956329,491.28283278921896,485.353093194794,458.974184141736,92.81794303446242,480.467511196973,429.49147181905505,447.02812221195296,328.083325454136,481.098682470057,517.381721490759,96.4729086886709,495.350075698396
2020-05-17 20:59:59.999,421.66007507318704,479.469385507788,495.64793647574095,0.9638137157287991,1157.12763736117,495.49714128213094,418.376868624608,524.781610700269,10.910432942788901,478.99986049803,424.04848728114604,847.7000122070309,12.773542268108098,503.782250958109,981.14157949295,17.119567744230302,-0.8023041401830808,89.9277223085498,491.884036969213,485.41965654552496,459.282984418647,92.8194171246978,480.711379374672,429.76804596299894,447.840794527544,328.084785987415,481.60021149345397,519.235324152542,96.7066252750617,495.699485793087
2020-05-17 21:59:59.999,421.58583772100303,479.519878079632,496.207761428656,1.0063231416709202,1154.6430975939,494.498016683098,418.206290335722,524.803001912171,10.894432933489,479.691004916904,423.27774058356397,847.7000122070309,12.724312097481599,502.128639843946,979.01592405366,17.131888821764502,-0.808246464693063,89.6248371498349,491.657899108798,485.758493162916,459.931193046703,92.90781561954371,480.703989662267,429.80274245294896,447.937293520024,327.88483036305803,482.069642378891,519.359141130026,96.58304524978,496.123732822497
2020-05-17 22:59:59.999,421.59964749488097,479.557263995811,495.645308141232,1.0121002488823299,1153.62982434232,495.38058509324895,417.682142624145,526.268430862074,10.9086550768561,478.63361078174796,422.230413377611,847.7000122070309,12.8712765623721,502.99283244396304,978.1058239630589,17.1388282476017,-0.862268815936859,89.8595117943502,492.446997583512,486.22705872302697,460.052357986295,92.88568079241671,480.62999164266296,429.81861515069505,448.03250708411105,328.195291462595,481.84049251590403,520.096271820626,96.78890686311449,496.47884082689
2020-05-17 23:59:59.999,421.810291046849,480.03655078219805,496.492961076171,1.06729994511893,1158.86010087777,495.48531533487096,416.959231504843,527.227581786239,10.900797550675001,480.899961525131,422.551531929382,847.7000122070309,12.884649312771499,504.390062986862,982.5424011897791,17.1260034784835,-0.928861812332463,89.94036658041651,492.411436948589,485.84159835339005,459.324383381877,92.93924940524842,480.570597416252,430.205074238029,447.796992742609,327.970311389039,482.786111553593,520.886238427624,97.0683970247569,497.135063143776
2020-05-18 00:59:59.999,421.695734927118,479.312027573119,496.58011213212404,1.03873906703878,1152.60558666511,495.54407708012496,417.71707761936096,525.815778069542,10.8996540724836,480.525507700655,423.31921023168195,847.7000122070309,12.9600845360641,504.115633451753,977.340119093273,17.111348785071698,-0.8526857478018771,89.68509368673192,492.47373997901497,487.04002387704804,459.761965890155,93.0425759018106,481.124541887996,430.079675152097,448.057873674293,328.439793970319,482.616183950167,519.938352418234,96.81995629091391,496.57851051252896
2020-05-18 01:59:59.999,421.450354738613,480.01729598651497,496.635891362102,0.9931103505119,1155.0301617944301,496.476623519768,417.153697455913,526.511893393682,10.8968869061469,479.28664787287397,422.480158500304,847.7000122070309,12.9502004726169,504.288059472685,979.47986735051,17.09669409166,-0.874976014882821,89.8661445837105,492.548218412499,486.179557594396,459.36130635051904,92.915372848986,480.61918393350896,429.643159443246,448.110868796632,328.155797328898,481.852148579297,518.937186486161,96.8555114820877,496.456231909806
2020-05-18 02:59:59.999,421.419051861399,480.02469452519097,496.904833810689,0.9322066484715229,1149.1976542990699,496.292590853966,416.611986144746,527.02423147102,10.8975772597193,479.56655472944504,421.70389590742,847.7000122070309,12.8868940874052,505.68586954114005,974.948564861792,17.0820393982482,-0.845073805194942,89.7027909739517,492.55206522166606,486.359702456096,459.300533679038,93.0487991925686,480.79448247758796,429.688724624564,448.215969457464,328.36004575618597,481.394910043161,518.863004199909,96.6576631517067,496.55132079037804
2020-05-18 03:59:59.999,421.57364025567597,481.179002954001,496.360172143251,0.851192828777386,1155.3416534858,497.451671981455,416.61733626044503,527.9329419783979,10.907583093099598,479.349681677547,421.789288027358,847.7000122070309,12.9167496025284,506.510438707855,979.97674986091,17.0673847048364,-0.853296972473428,89.79223418059391,492.753572167997,486.607776866365,458.867546976303,93.09796972421042,480.824551031996,429.986180599065,449.253979915823,328.130827012364,480.831496673249,518.64721367406,96.8580528371885,496.71554348053803
